"","city","year","weekofyear","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","train_label$total_cases"
"726","sj",2004,15,0,297.758571429,298.085714286,293.322857143,300.9,295.6,11,76.4457142857,0,14.7557142857,3.2,25.4,7.38571428571,31.1,20.6,5.6,3
"727","sj",2004,16,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.7485714286,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,2
"728","sj",2004,17,23.59,298.66,298.871428571,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.57142857143,25.8428571429,6.18571428571,29.4,21.7,5.6,6
"729","sj",2004,18,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.1571428571,5.71428571429,30,22.8,23.4,10
"730","sj",2004,19,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.3857142857,9.57,15.75,2.3,26.2714285714,6.27142857143,30.6,22.2,30.2,7
"731","sj",2004,20,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,26.7285714286,5.52857142857,31.1,22.8,18.1,5
"732","sj",2004,21,96.99,298.121428571,298.114285714,295.154285714,300,296.5,79,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,3
"733","sj",2004,22,175.41,298.365714286,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2,24.8142857143,4.91428571429,28.9,21.7,145.8,12
"734","sj",2004,23,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.9142857143,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,13
"735","sj",2004,24,6.12,299.817142857,299.757142857,296.101428571,301.5,298,30.07,80.1771428571,6.12,17.4757142857,2.31428571429,28.0428571429,6.34285714286,31.7,23.9,17.6,10
"736","sj",2004,25,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,13
"737","sj",2004,26,41.41,300.537142857,300.642857143,296.415714286,302.5,297.9,17,78.2971428571,41.41,17.7942857143,2.85714285714,28.2285714286,6.27142857143,32.2,23.9,8.9,13
"738","sj",2004,27,28.37,300.644285714,300.678571429,296.557142857,302.5,298.4,32.2,78.4814285714,28.37,17.9514285714,2.61428571429,28.3428571429,6.18571428571,32.2,23.3,67.6,8
"739","sj",2004,28,39.05,300.258571429,300.257142857,296.33,301.9,298.6,43.83,79.1814285714,39.05,17.7285714286,2.57142857143,27.8285714286,6.42857142857,31.1,23.3,76.5,21
"740","sj",2004,29,59.15,300.575714286,300.671428571,296.797142857,302.4,299,15.8,79.9957142857,59.15,18.2528571429,2.2,28.2428571429,5.24285714286,31.7,25,16,18
"741","sj",2004,30,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.68571428571,28.0142857143,6.52857142857,31.7,23.9,26.2,8
"742","sj",2004,31,40.86,300.234285714,300.285714286,296.822857143,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.57142857143,28.0428571429,6.37142857143,31.7,23.9,44,7
"743","sj",2004,32,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.0257142857,35.99,18.0528571429,2.97142857143,28.5285714286,6.58571428571,32.2,24.4,12.8,20
"744","sj",2004,33,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,14
"745","sj",2004,34,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29,6.31428571429,32.2,24.4,28.3,14
"746","sj",2004,35,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.48571428571,33.3,25,20.6,7
"747","sj",2004,36,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,14
"748","sj",2004,37,42.51,300.958571429,301,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.9857142857,6.97142857143,33.9,25,20.6,10
"749","sj",2004,38,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16,80.0328571429,52.29,18.9042857143,2.42857142857,28.6428571429,6.11428571429,32.2,24.4,32.8,13
"750","sj",2004,39,245.73,299.798571429,299.957142857,297.081428571,302.9,297.7,254.95,85.33,245.73,18.6457142857,2.54285714286,27.2285714286,6.05714285714,33.9,23.3,158.2,27
"751","sj",2004,40,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,21.8,13
"752","sj",2004,41,34.73,300.68,300.678571429,296.584285714,302.5,298.9,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,28.2857142857,6.21428571429,31.7,24.4,24.4,18
"753","sj",2004,42,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.6657142857,83.2,18.4028571429,3.15714285714,28.1285714286,6.18571428571,32.2,23.9,41.4,16
"754","sj",2004,43,10.82,300.647142857,300.807142857,296.221428571,302.7,299.2,18,76.9228571429,10.82,17.6957142857,2.44285714286,28.2857142857,6.72857142857,32.2,23.9,15.1,16
"755","sj",2004,44,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.64285714286,31.7,23.9,34.1,20
"756","sj",2004,45,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109,17
"757","sj",2004,46,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.0385714286,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,4
"758","sj",2004,47,122.87,298.547142857,298.557142857,295.557142857,300.4,296.9,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,15
"759","sj",2004,48,18.37,298.43,298.457142857,293.455714286,300,297,24.9,74.3028571429,18.37,14.9214285714,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,8
"760","sj",2004,49,0,298.791428571,298.9,293.74,300.3,297.6,2.71,73.7571428571,0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,6
"761","sj",2004,50,0,298.164285714,298.364285714,293.274285714,300.2,296.1,2.8,74.3257142857,0,14.7085714286,2.35714285714,25.1571428571,6.31428571429,28.9,20.6,10.4,12
"762","sj",2004,51,5.54,298.802857143,298.95,295.252857143,300.8,297.5,29.32,80.8885714286,5.54,16.6214285714,2.24285714286,26.2714285714,5.62857142857,30.6,22.8,30.6,15
"763","sj",2004,52,150.31,298.682857143,298.871428571,295.741428571,300.9,296.9,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30,22.8,55.7,11
"765","sj",2005,1,0,297.587142857,297.664285714,292.771428571,299.5,296.1,21.68,74.7785714286,0,14.2614285714,1.95714285714,24.9857142857,4.9,28.3,21.1,23.8,15
"766","sj",2005,2,0,297.6,297.614285714,293.667142857,298.9,296.2,43.1,78.7985714286,0,15.0428571429,1.91428571429,25.2,5.38571428571,28.3,22.2,55.6,17
"767","sj",2005,3,14.67,297.395714286,297.557142857,294.308571429,299.4,295.8,76.36,83.0557142857,14.67,15.6714285714,1.91428571429,25.2285714286,4.91428571429,28.3,21.7,32.4,7
"768","sj",2005,4,15.2,296.535714286,296.614285714,292.512857143,299,294.8,31.85,78.5385714286,15.2,14.0914285714,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34,7
"769","sj",2005,5,0,296.152857143,296.171428571,292.2,297.8,294.3,31.8,78.64,0,13.77,1.97142857143,23.7142857143,4.52857142857,27.8,19.4,5.4,8
"770","sj",2005,6,0,296.101428571,296.171428571,290.467142857,299.5,293.3,6.4,70.7957142857,0,12.3628571429,3.11428571429,23.3142857143,5.98571428571,26.7,19.4,10.1,9
"771","sj",2005,7,0,296.352857143,296.4,291.037142857,298.7,293.4,5.3,72.2457142857,0,12.8071428571,3.08571428571,23.4142857143,6.22857142857,26.7,18.9,4.6,12
"772","sj",2005,8,0,296.48,296.55,291.584285714,298,295,10.1,74.1914285714,0,13.2414285714,2.15714285714,24.4857142857,4.61428571429,27.2,21.7,2.1,12
"773","sj",2005,9,0,297.271428571,297.45,293.274285714,300.3,295.5,5.92,78.6671428571,0,14.75,2.95714285714,25.0285714286,7.12857142857,30.6,20,5.3,5
"774","sj",2005,10,3.93,298.061428571,298.221428571,293.77,301.4,295.5,3.3,77.3928571429,3.93,15.2042857143,4.35714285714,26.0142857143,7.7,31.1,20,0,4
"775","sj",2005,11,0,297.851428571,297.914285714,292.785714286,301.6,294.8,0.3,73.5857142857,0,14.2828571429,4.25714285714,25.8428571429,8.41428571429,33.3,20,0,11
"776","sj",2005,12,0,298.247142857,298.5,293.217142857,301.2,295.6,0.2,73.8671428571,0,14.6685714286,3.91428571429,26.4,8.51428571429,32.8,20,0,4
"777","sj",2005,13,0,299.072857143,299.314285714,294.444285714,301,297.3,0.2,75.7371428571,0,15.7828571429,2.8,27.4857142857,8.67142857143,33.3,22.2,0,5
"778","sj",2005,14,13.44,299.107142857,299.364285714,294.928571429,301.5,297.4,8,78.0028571429,13.44,16.3042857143,3.01428571429,27.3,7.48571428571,33.3,22.2,7.4,7
"779","sj",2005,15,33.69,299.19,299.378571429,294.947142857,301.9,296.8,23.7,77.65,33.69,16.3157142857,3.38571428571,27.4,8.15714285714,32.8,22.8,21.1,1
"780","sj",2005,16,42.88,300.012857143,300.107142857,295.648571429,302.7,297.1,3.6,77.2428571429,42.88,17.0557142857,3.72857142857,28.1714285714,8.41428571429,33.9,22.2,97.3,1
"781","sj",2005,17,234.13,298.917142857,299.021428571,295.538571429,301.6,296.4,98.5,81.7514285714,234.13,16.9642857143,3.58571428571,26.7857142857,6.88571428571,32.8,22.8,207.5,4
"782","sj",2005,18,0,299.54,299.564285714,295.554285714,301.9,297.5,11,78.9071428571,0,16.9628571429,2.75714285714,27.3714285714,5.7,31.7,23.3,48.2,2
"783","sj",2005,19,38.66,299.948571429,299.942857143,295.3,301.8,297.9,10.11,75.6985714286,38.66,16.6728571429,2.91428571429,27.3,6.22857142857,31.7,23.3,11.4,6
"784","sj",2005,20,102.56,299.065714286,298.985714286,296.075714286,301.6,296.8,96,83.7628571429,102.56,17.5328571429,2.51428571429,26.2714285714,5.95714285714,30.6,22.2,110.9,3
"785","sj",2005,21,156.94,299.805714286,300.035714286,296.9,303,297.1,145.7,84.3357142857,156.94,18.4857142857,3.07142857143,28.3857142857,6.65714285714,35,23.9,71.2,4
"786","sj",2005,22,84.78,300.84,300.878571429,297.598571429,303.4,298.7,14.59,82.63,84.78,19.2071428571,2.9,28.8428571429,6.34285714286,34.4,25,23.9,10
"787","sj",2005,23,32.02,301.117142857,301.128571429,296.688571429,303,299.4,4.5,76.94,32.02,18.1657142857,2.57142857143,28.7285714286,5.95714285714,32.8,24.4,4.4,12
"788","sj",2005,24,97.46,299.981428571,300.107142857,296.544285714,302.1,298.3,15.9,81.5157142857,97.46,18.0285714286,2.87142857143,27.5142857143,5.8,31.1,23.9,44.5,21
"789","sj",2005,25,8.36,301.337142857,301.357142857,297.458571429,304,298.5,4.2,79.7185714286,8.36,19.0414285714,3.51428571429,30.0285714286,7.65714285714,34.4,25,0,26
"790","sj",2005,26,23.36,301.088571429,301.078571429,297.314285714,302.8,298.9,28.59,80.0128571429,23.36,18.8457142857,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,21
"791","sj",2005,27,42.06,301.281428571,301.285714286,297.364285714,303.7,299.2,32.4,79.3771428571,42.06,18.8857142857,2.94285714286,29.0285714286,6.25714285714,33.9,25,34.8,30
"792","sj",2005,28,92.52,300.667142857,300.621428571,297,302.5,298.7,45.28,80.5614285714,92.52,18.5085714286,2.61428571429,28.4428571429,6.34285714286,32.8,24.4,52.8,45
"793","sj",2005,29,39.49,300.871428571,300.892857143,296.981428571,303.1,298.8,31.9,79.4814285714,39.49,18.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,56
"794","sj",2005,30,64.25,300.852857143,300.921428571,297.58,302.9,298.7,34.3,82.4085714286,64.25,19.1142857143,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,75
"795","sj",2005,31,80.34,301.158571429,301.107142857,297.291428571,303,299.3,54.1,79.6214285714,80.34,18.8314285714,2.87142857143,28.9428571429,5.92857142857,33.3,25,41,83
"796","sj",2005,32,18.15,301.348571429,301.378571429,297.367142857,303.5,299.2,11.93,79.2528571429,18.15,18.9385714286,2.98571428571,29.4714285714,6.97142857143,33.9,25.6,12.6,82
"797","sj",2005,33,29.86,301.465714286,301.464285714,297.188571429,303.7,299.2,21.1,77.74,29.86,18.72,3.41428571429,29.3285714286,6.5,33.3,25.6,18.1,126
"798","sj",2005,34,99.02,301.178571429,301.221428571,296.692857143,303.7,299.1,28.1,76.7342857143,99.02,18.1742857143,3.38571428571,27.9285714286,7.92857142857,33.3,22.8,31.7,119
"799","sj",2005,35,77.05,301.291428571,301.392857143,297.287142857,303.4,299.5,30,79.0814285714,77.05,18.8671428571,3.18571428571,28.0857142857,6.57142857143,32.2,22.2,104.4,137
"800","sj",2005,36,23.3,301.465714286,301.514285714,296.642857143,304.1,298.6,3.7,75.4385714286,23.3,18.1571428571,4.42857142857,28.8571428571,7.05714285714,33.9,24.4,8.9,131
"801","sj",2005,37,43.57,302.2,302.164285714,297.795714286,304.3,299.9,11.9,77.2728571429,43.57,19.44,3.38571428571,29.2428571429,7.55714285714,33.9,24.4,61,112
"802","sj",2005,38,66.86,301.495714286,301.514285714,297,303.7,298.9,14.6,76.6614285714,66.86,18.5057142857,3.57142857143,28.5857142857,6.65714285714,32.2,24.4,15.1,82
"803","sj",2005,39,36.86,301.114285714,301.371428571,297.128571429,304,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25,19.8,73
"804","sj",2005,40,68.31,301.09,301.128571429,296.957142857,303.3,299.5,27.3,78.3514285714,68.31,18.4985714286,2.68571428571,28.0142857143,6.34285714286,32.8,23.3,18.6,43
"805","sj",2005,41,157.83,299.834285714,300.014285714,296.547142857,303,297.9,60.4,82.2642857143,157.83,18.0357142857,2.54285714286,27.0142857143,7.22857142857,32.2,22.8,126.9,55
"806","sj",2005,42,112.16,300.624285714,300.878571429,297.327142857,303.1,298,18.7,82.39,112.16,18.9585714286,2.92857142857,28.0428571429,6.44285714286,33.9,23.3,45.5,55
"807","sj",2005,43,20.75,300.691428571,300.707142857,297.387142857,303.1,298.7,70.3,82.4228571429,20.75,18.9914285714,2.44285714286,27.9714285714,7.07142857143,33.3,23.9,55.1,53
"808","sj",2005,44,39.72,300.841428571,300.942857143,296.831428571,302.9,298.9,26.26,78.97,39.72,18.34,2.57142857143,27.9571428571,7.4,32.8,23.9,57.2,46
"809","sj",2005,45,27.22,300.664285714,300.735714286,296.748571429,302.6,299,20.43,79.3271428571,27.22,18.2285714286,2.12857142857,27.8714285714,7.01428571429,32.8,23.3,32.5,43
"810","sj",2005,46,37.36,299.971428571,299.814285714,296.194285714,301.6,298,93.9,79.9014285714,37.36,17.6385714286,2.25714285714,27.1571428571,6.54285714286,31.1,23.3,41.5,29
"811","sj",2005,47,14.49,299.467142857,299.564285714,295.117142857,301.4,298,40.81,77.2457142857,14.49,16.5485714286,2.58571428571,26.5285714286,6.08571428571,30,22.2,23.6,22
"812","sj",2005,48,26.65,299.182857143,299.235714286,295.124285714,302.2,297.8,36.65,78.6242857143,26.65,16.5714285714,2.41428571429,26.2285714286,5.87142857143,30.6,22.8,80.7,26
"813","sj",2005,49,0,298.578571429,298.542857143,293.015714286,300.5,295.9,11.2,71.4557142857,0,14.5071428571,2.74285714286,24.9857142857,6.32857142857,28.9,20.6,27.5,13
"814","sj",2005,50,0,299.131428571,299.242857143,294.332857143,300.8,297.5,13.6,75.0757142857,0,15.7214285714,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30,17
"815","sj",2005,51,0,298.44,298.65,294.138571429,300.9,296.5,20.64,77.3157142857,0,15.5328571429,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,8
"816","sj",2006,52,64.08,299.147142857,299.307142857,294.682857143,301.4,297.5,22.5,76.5785714286,64.08,16.0271428571,2.24285714286,25.8857142857,6.27142857143,30,21.1,18.6,13
"817","sj",2006,1,16.27,298.677142857,298.864285714,293.804285714,300.3,297.2,5.76,74.5085714286,16.27,15.2028571429,2.1,24.6571428571,6.25714285714,28.3,20.6,8.1,10
"818","sj",2006,2,72.69,298.332857143,298.55,293.108571429,300.1,296.6,10.9,72.9285714286,72.69,14.5714285714,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,17
"819","sj",2006,3,74.41,298.401428571,298.528571429,294.417142857,300.9,296.7,41.5,78.72,74.41,15.7942857143,2.42857142857,24.7142857143,6.35714285714,30.6,20.6,101.1,19
"820","sj",2006,4,0,298.287142857,298.335714286,293.512857143,299.9,296.6,16.8,74.8971428571,0,14.8971428571,2.01428571429,24.2857142857,5.14285714286,27.2,20.6,29.2,9
"821","sj",2006,5,0,297.541428571,297.635714286,292.347142857,300.2,295.5,9.89,72.8728571429,0,13.86,2.15714285714,23.4142857143,6.11428571429,28.9,18.9,7.6,9
"822","sj",2006,6,18.15,297.825714286,297.992857143,293.457142857,300.1,296.5,9.7,76.9071428571,18.15,14.8985714286,2.21428571429,23.9142857143,6.38571428571,28.3,19.4,26.6,9
"823","sj",2006,7,0,297.955714286,298.242857143,293.908571429,300.9,295.6,10.37,78.4942857143,0,15.2814285714,3.02857142857,24.7428571429,7.05714285714,30.6,20,15,3
"824","sj",2006,8,11.8,298.055714286,298.207142857,292.971428571,300.1,296.7,8.1,73.4142857143,11.8,14.3885714286,2.38571428571,24.8571428571,6.34285714286,28.9,21.1,2.6,7
"825","sj",2006,9,0,298.158571429,298.564285714,292.461428571,300.9,296.3,0.2,70.6971428571,0,13.9514285714,2.64285714286,25.3,6.48571428571,30.6,21.1,0,7
"826","sj",2006,10,0,297.988571429,298.142857143,293.07,300.8,295.4,7.5,74.28,0,14.4971428571,3.42857142857,25.5285714286,6.84285714286,30.6,21.1,3.3,0
"827","sj",2006,11,16.74,297.261428571,297.392857143,292.131428571,300.3,295.4,19.63,73.21,16.74,13.7,2.61428571429,25.5142857143,6.18571428571,29.4,21.7,2.2,2
"828","sj",2006,12,31.34,298.061428571,298.3,293.405714286,300.4,296,10.35,75.5271428571,31.34,14.8228571429,2.85714285714,25.6857142857,6.18571428571,29.4,21.7,7.4,3
"829","sj",2006,13,24.44,298.302857143,298.521428571,293.527142857,301.3,296.5,5,74.9842857143,24.44,14.9371428571,3.35714285714,26.6571428571,7.14285714286,32.8,22.2,7.9,3
"830","sj",2006,14,174.04,298.24,298.55,294.418571429,301.2,296.2,36.3,79.6028571429,174.04,15.7942857143,3.18571428571,25.4285714286,5.64285714286,30.6,21.1,84.6,1
"831","sj",2006,15,44.84,298.672857143,298.814285714,294.172857143,300.6,297,12.6,76.3328571429,44.84,15.5657142857,2.8,25.8571428571,6.01428571429,30.6,22.2,48.3,3
"832","sj",2006,16,60.86,298.591428571,298.821428571,294.452857143,301.1,296.8,28.63,78.0242857143,60.86,15.8657142857,3.1,26.6857142857,6.12857142857,30.6,22.8,5.4,3
"833","sj",2006,17,103.35,298.898571429,299.192857143,294.438571429,302,296.6,26.99,76.6042857143,103.35,15.8328571429,3.27142857143,26.3142857143,6.11428571429,30.6,22.8,75.2,3
"834","sj",2006,18,54.47,298.872857143,299.192857143,294.727142857,302.2,296.5,29.05,78.0985714286,54.47,16.1242857143,3.38571428571,26.5,6.01428571429,31.1,22.2,66.1,7
"835","sj",2006,19,12.09,298.12,298.292857143,293.515714286,300,296.7,19.4,75.9271428571,12.09,14.9857142857,2.35714285714,25.9428571429,5.07142857143,29.4,22.2,80.8,3
"836","sj",2006,20,103.95,299.171428571,299.307142857,296.295714286,301.9,297.2,90.4,84.31,103.95,17.7342857143,2.78571428571,27.8142857143,7.24285714286,33.3,23.3,15.6,5
"837","sj",2006,21,3.7,300.501428571,300.714285714,296.365714286,302.8,299,6.07,78.4,3.7,17.7928571429,2.97142857143,29.0285714286,7.71428571429,33.9,24.4,0.5,11
"838","sj",2006,22,64.92,300.57,300.771428571,295.912857143,302.8,298.6,6.19,75.8114285714,64.92,17.29,3,28.5857142857,7.14285714286,33.9,24.4,22.1,5
"839","sj",2006,23,19.93,300.768571429,300.907142857,296.052857143,303.2,298.6,7.3,75.6,19.93,17.4642857143,3.04285714286,28.9142857143,8.34285714286,34.4,24.4,1.3,5
"840","sj",2006,24,7.56,301.021428571,301.142857143,296.361428571,303.3,299.6,12.4,75.92,7.56,17.7842857143,2.74285714286,28.9428571429,7.67142857143,34.4,23.3,34,6
"841","sj",2006,25,19.95,300.478571429,300.535714286,296.642857143,302.4,298.7,39.52,79.6957142857,19.95,18.0914285714,2.81428571429,28.0714285714,6.75714285714,33.3,23.9,25.5,6
"842","sj",2006,26,111.15,300.504285714,300.635714286,297.161428571,303,299,38.37,82.16,111.15,18.6714285714,2.24285714286,27.8714285714,6.81428571429,33.3,22.8,58.2,4
"843","sj",2006,27,52.63,300.584285714,300.607142857,296.518571429,302.4,298.8,35.3,78.6042857143,52.63,17.9157142857,2.61428571429,27.9428571429,6.84285714286,32.2,22.8,26.7,4
"844","sj",2006,28,56.73,300.262857143,300.428571429,296.78,303,298.4,64.68,81.4771428571,56.73,18.2157142857,2.68571428571,27.8428571429,6.51428571429,32.8,22.8,51.6,8
"845","sj",2006,29,16.61,300.244285714,300.221428571,296.587142857,302.3,298.3,40.4,80.5385714286,16.61,18.0114285714,2.55714285714,27.4857142857,6.47142857143,31.7,22.8,36.8,14
"846","sj",2006,30,29.74,300.794285714,300.95,296.762857143,302.8,298.6,19.1,78.7728571429,29.74,18.2071428571,2.67142857143,28.6,6.65714285714,33.9,23.9,13.3,12
"847","sj",2006,31,93.78,300.4,300.471428571,296.958571429,302.7,298.4,72.24,81.6457142857,93.78,18.4271428571,2.8,27.8285714286,6.27142857143,32.2,22.8,100,16
"848","sj",2006,32,63.83,300.208571429,300.371428571,296.57,303.1,297.9,171.58,80.6542857143,63.83,18.0071428571,2.85714285714,27.4428571429,5.4,31.1,23.9,40.9,10
"849","sj",2006,33,3.19,300.91,301.121428571,296.84,303,299.3,13.5,78.6271428571,3.19,18.3271428571,2.47142857143,28.6428571429,5.3,32.2,24.4,1.5,16
"850","sj",2006,34,70.61,300.821428571,300.964285714,297.001428571,303.1,299,39.5,79.8142857143,70.61,18.5071428571,2.75714285714,27.9857142857,6.77142857143,32.2,23.9,30.7,18
"851","sj",2006,35,51.48,301.068571429,301.221428571,297.13,303.2,299.1,22.2,79.1542857143,51.48,18.6328571429,2.47142857143,28.1285714286,5.57142857143,31.7,23.3,33.8,15
"852","sj",2006,36,24.11,301.071428571,301.157142857,296.881428571,303.1,298.8,15.5,78.1242857143,24.11,18.4014285714,3,28.5428571429,6.34285714286,32.2,24.4,9.8,23
"853","sj",2006,37,67.31,301.098571429,301.364285714,296.861428571,304.2,298.8,27.2,77.93,67.31,18.3828571429,3.5,28.5285714286,7.2,33.3,23.9,25.3,17
"854","sj",2006,38,27.18,301.418571429,301.564285714,296.721428571,303.6,299.2,9.6,75.8614285714,27.18,18.21,3.41428571429,28.8285714286,6.8,33.3,23.9,2.3,33
"855","sj",2006,39,27.63,301.344285714,301.535714286,296.898571429,304.2,299,18.86,76.9528571429,27.63,18.3985714286,3.61428571429,28.9571428571,6.28571428571,32.8,25,6.2,15
"856","sj",2006,40,12.22,301.474285714,301.692857143,296.547142857,303.7,299.6,14.1,74.7328571429,12.22,18.0014285714,3.07142857143,28.8571428571,7.38571428571,33.9,24.4,7.3,13
"857","sj",2006,41,44.38,301.397142857,301.428571429,296.764285714,303.2,299.2,20.4,76.0071428571,44.38,18.2628571429,2.54285714286,28.7,7.21428571429,33.3,23.9,28,11
"858","sj",2006,42,64.15,300.755714286,300.771428571,296.844285714,302.9,298.6,37,79.4142857143,64.15,18.3942857143,3.02857142857,28.3571428571,7.52857142857,33.3,23.9,140.8,14
"859","sj",2006,43,95.43,300.682857143,300.828571429,296.877142857,302.9,299,27.2,79.93,95.43,18.46,3.08571428571,28.1142857143,7.01428571429,32.8,23.3,65.8,17
"860","sj",2006,44,15.91,300.935714286,301.028571429,297.365714286,303.4,299.3,54.12,81.0857142857,15.91,18.9471428571,2.77142857143,28.5,5.77142857143,32.2,25,38,19
"861","sj",2006,45,6.61,300.88,300.992857143,296.164285714,302.8,299.2,8.2,75.5685714286,6.61,17.6171428571,2.58571428571,27.9857142857,6.12857142857,31.7,24.4,18,20
"862","sj",2006,46,21.29,300.412857143,300.564285714,295.062857143,302.8,298.5,13.2,72.6842857143,21.29,16.4642857143,2.47142857143,27.1857142857,6.62857142857,31.7,23.3,18.5,12
"863","sj",2006,47,57.01,299.328571429,299.485714286,294.655714286,302.4,296.5,26.82,75.6,57.01,16.08,3.25714285714,27.0428571429,7.15714285714,32.8,22.8,0.8,21
"864","sj",2006,48,51.3,300.342857143,300.407142857,295.915714286,302.2,298.4,14.56,76.8285714286,51.3,17.3457142857,2.9,27.4142857143,7.4,32.2,22.2,88.7,7
"865","sj",2006,49,25.02,299.495714286,299.464285714,294.574285714,300.8,297.5,42.55,74.4314285714,25.02,15.97,2.01428571429,25.9428571429,5.77142857143,29.4,22.2,68,19
"866","sj",2006,50,0,299.63,299.735714286,295.591428571,301.3,298.2,18.4,78.6385714286,0,16.9871428571,2.1,26.5285714286,5.94285714286,30,22.8,6.9,10
"867","sj",2006,51,0,299.302857143,299.471428571,294.551428571,300.8,297.7,14.5,75.24,0,15.9171428571,1.97142857143,25.9285714286,6.17142857143,30,22.2,26.9,13
"868","sj",2007,1,0,298.667142857,298.892857143,294.232857143,300.2,297.6,12.4,76.5285714286,0,15.5957142857,1.87142857143,25.3571428571,4.98571428571,28.3,21.7,21.7,10
"869","sj",2007,2,0,298.567142857,298.685714286,293.76,300.3,296.7,16.3,74.8114285714,0,15.1157142857,2.11428571429,25.0857142857,6.55714285714,29.4,21.1,14.8,8
"870","sj",2007,3,63.41,298.217142857,298.321428571,294.015714286,300.6,295.9,60.49,77.6471428571,63.41,15.3685714286,3.04285714286,24.9714285714,6.18571428571,28.3,20.6,21.4,21
"871","sj",2007,4,0,298.204285714,298.328571429,293.214285714,299.5,296.6,9.33,73.8042857143,0,14.6142857143,1.97142857143,25,5.71428571429,28.3,21.1,16.8,11
"872","sj",2007,5,0,297.945714286,298.221428571,292.697142857,301.3,295.5,0,72.76,0,14.1628571429,3.78571428571,25.0857142857,7.77142857143,30.6,20.6,0,9
"873","sj",2007,6,0,298.548571429,298.792857143,293.738571429,300.4,296.7,0.6,74.8,0,15.1028571429,2.5,25.6,7.05714285714,30,21.1,3.3,14
